frame,x_mean,y_mean,max_weight,neff,updated_template
0,575.4799026292741,434.7224338533911,0.7928974928410357,1.5590376720893995,0
1,574.1703585574539,435.2090218522378,0.752155951239666,1.636933208511304,0
2,576.5255576478145,435.382243576774,0.22056464120842775,7.6410344936000945,0
3,579.0534739505703,436.2429343218409,0.3030143054863761,4.502851751931028,0
4,582.8484182010167,439.1274429596921,0.33027653630917364,5.737127600649837,0
5,585.3346290497018,440.3510240479802,0.2912408328184288,5.683404888892751,0
6,587.4421260862875,444.65806936274726,0.4296512482311601,4.16576147912021,0
7,590.4593751727809,450.75892330377167,0.18622015260499997,10.443495245557076,0
8,593.7681446766303,456.78179367414856,0.10866786547044847,15.54812329972493,0
9,596.9935002106017,464.25759360245263,0.079343261719169,23.44484593891466,0
10,597.5505865691887,476.1692810096871,0.07793993433383738,22.163408013563973,0
11,599.0967712500635,484.20141774533306,0.10268938968109963,17.312737549392835,0
12,598.5996616919191,499.4723424124379,0.1518733076015915,10.560266904568032,1
13,593.6600581040768,516.0933772175079,0.21880294597577396,10.333749444385017,1
14,588.527870303137,528.873162600635,0.05970218888100464,35.34942976143586,1
15,584.1022535348027,529.519555430481,0.03436004925077587,58.97701600781328,1
16,607.207685562886,512.5315567688042,0.09483124647029269,24.89102526508055,1
17,613.515382516123,507.3430137888886,0.009069831801983712,201.60860298612286,1
18,613.8604269290349,504.6999041569588,0.005868945283936169,297.0751483782229,1
19,614.231098179572,505.2970923471179,0.0065265564288574714,276.1486299207788,1
20,614.8832494946946,503.25946168994165,0.006042223051104324,307.9411328374318,1
21,616.9379543242424,502.57065029403236,0.005792547193487865,324.85984517061905,1
22,618.3848931276071,502.27798195478414,0.0066837610019227015,302.47633841320976,1
23,620.1699834568865,502.0077274663708,0.006703375474333242,310.55926541140843,1
24,621.7128595689001,503.3311824106883,0.007878811898343281,281.19757966693965,1
25,623.9555737646384,503.37485496381214,0.008578768436305392,259.8026669237195,1
26,625.8123655202962,505.31431392599177,0.00780840382138659,252.68658744226377,1
27,627.4037267636444,505.7077407331735,0.007654193956668475,254.20129929962647,1
28,626.6616612886862,507.5682206596025,0.008159676242870213,240.90077292936107,1
29,629.5884227296175,507.2233273702848,0.008668111072704305,221.1975241815248,1
30,637.3525218382858,503.72517599530863,0.01306023996725088,148.38720524835847,1
31,650.6835945447781,501.0428028678567,0.013850846606340839,127.06668162486,1
32,668.8429216030786,496.0456091870408,0.020311290459967744,91.97110567906043,1
33,686.1935036547586,501.2835880638788,0.015181277891507241,122.09759433614569,1
34,702.1866018162397,501.09666981611304,0.009047158947991078,181.53494307041046,1
35,712.6230905468176,502.83526668988986,0.007816264523327204,238.34363406778968,1
36,726.722381641981,503.9771702632304,0.007495925459072607,229.88470539143313,1
37,735.3873852927586,504.4916040917942,0.005581609707396411,282.8595562698125,1
38,743.6011925528873,503.59066468661445,0.005870893354632286,297.9383537099967,1
39,748.2772628310972,504.01108056851217,0.005158935849341622,329.93579217862,1
40,752.1817503750881,505.828666266011,0.005478051507787897,308.24481965546113,1
41,757.1697617891288,504.88492879809473,0.005444358028066149,314.4603931172854,1
42,761.689824489606,505.7646007133751,0.005252988049357427,310.65872654022183,1
43,762.1640281272745,505.01961845377366,0.005778472861113248,299.2433501315729,1
44,768.3962290261785,505.6503234521063,0.005734623065316103,294.236715381155,1
45,770.6451320933352,505.3920143421744,0.006277579901704974,286.6642898732239,1
46,773.8646771204578,505.1383660863724,0.006272853782889875,275.6014972941816,1
47,776.0861445400691,506.25026616426646,0.006312142654717878,278.68824577392996,1
48,778.2965629978609,506.72667639438953,0.005836201384829586,296.2029746886419,1
49,779.4990536777213,506.0860314308144,0.005513140540117918,303.1039987441269,1
50,781.7821915887829,506.67075927991283,0.005700067843813744,300.3850547940141,1
51,783.735435941204,507.0303244235889,0.006185718176391313,283.2301762030349,1
