frame,x_mean,y_mean,max_weight,neff,updated_template
0,576.0617578890997,430.88653243504314,0.08469810083757943,31.563482619971065,0
1,575.321960236505,429.9564394421175,0.0872108833978066,40.68436566924316,0
2,579.542179087214,432.69875092591155,0.06012839806901584,39.887236209133135,0
3,579.9893343790075,435.142634649358,0.0724940941762346,44.80052109850404,0
4,584.0595082077394,434.5531590933425,0.06376522157878335,48.68410084896902,0
5,586.6870108590117,438.26365956772077,0.04830050577714054,66.38644110025729,0
6,590.6920836860588,440.63707615678385,0.041172653853120994,81.40157987290621,0
7,594.3675698659674,444.3784488584498,0.04393947429338917,68.07925098141591,0
8,597.6961741437577,449.0124634910112,0.031509423667382706,80.53102565255821,0
9,601.3603093150867,455.86408851104454,0.027201681515040634,108.90617724905039,0
10,604.0327968827298,463.854515346297,0.021472095487713193,120.9268548928224,0
11,607.1028404066517,471.96347662185497,0.025714133769415115,113.51059849378137,0
12,609.1592125678835,478.9924898396371,0.027265132304135214,119.93044582394072,0
13,625.346388947049,458.90432781321226,0.01388495080786634,223.37935483340118,0
14,644.2653047210645,417.8863566056933,0.004388871493676162,323.6487637867873,0
15,650.3057634802923,404.7983497174416,0.0025585569148558495,517.593578799203,0
16,654.618991521194,399.92466300481726,0.002293852379915266,562.818483696579,0
17,657.5304804328512,397.59529539291464,0.0024877972774116045,563.1343227181852,0
18,661.9469054541643,395.05034855799755,0.002725835055917155,565.5114238122615,0
19,670.171974285648,393.58096318503283,0.002507072025816016,557.979332074879,0
20,674.9343140667056,388.02722946799065,0.00465551583109494,562.5014959002292,0
21,679.7954534643416,385.94694730196136,0.0070218223186598195,557.2311675286954,0
22,684.0723518378045,388.33682283049916,0.004880253808508938,565.2362929556679,0
23,689.2375258178721,387.1951442909312,0.003803670462528056,563.6524536915982,0
24,698.2734676333553,387.97599933941115,0.003996265193319376,560.8419873296087,0
25,700.2895981671055,388.54900159093563,0.002594896820275667,563.6955474137283,0
26,705.8671947976685,388.58638664841004,0.0039792282792489,564.358446855722,0
27,715.1981637402466,386.88666092521487,0.0034524676911299977,564.5715360382611,0
28,723.7295432850851,387.70892181279874,0.0040912756717842395,560.8452126778718,0
29,730.6037651646882,387.1964050144052,0.002466689393887423,569.5433405128042,0
30,736.8369699758712,387.41844474190157,0.0025005280150339126,562.1199679857039,0
31,740.0186323261881,387.060786822909,0.002582666066380088,563.9982094196556,0
32,745.0853728052025,385.87767617839427,0.00474853178279638,549.8868734176696,0
33,747.157442409765,388.25358659869124,0.018816439951884298,400.6433699588122,0
34,728.4880981975448,394.3750606061873,0.07942779509809303,95.466828925795,1
35,720.302109725425,400.683837599703,0.03794053554496283,97.11624253957054,0
36,719.5936577539483,401.287964778472,0.02229546146639674,164.3152965442042,0
37,720.0131991449641,404.93401255893144,0.016620715816199522,191.07149873111078,0
38,720.9784958367692,404.8069950800044,0.01218704264862643,222.99369377044943,0
39,735.7269056191002,399.4189586789754,0.00994701416018106,256.78146893895774,0
40,747.6185059289969,402.4405934259614,0.007927931932945645,306.55426410852164,0
41,754.6553571824875,399.5704778693235,0.006776839808775306,346.3940114571059,0
42,769.509322866083,394.6151884039974,0.005524458056048563,394.918840727176,0
43,784.8794752340802,391.0150165283304,0.004083159107289994,443.7042739739784,0
44,800.8432125971676,389.85363272487564,0.005591127391293121,472.35657072200615,0
45,806.8822371532483,384.8757883025752,0.002579591694255719,517.8538962472608,0
46,811.357174240144,386.3342290424964,0.002997526062306824,526.8907287566561,0
47,815.6032896034122,384.2921587876209,0.0025530340852535126,537.5288271407203,0
48,818.8964836679036,382.7165374453517,0.003727888237141473,540.2502773242768,0
