frame,x_mean,y_mean,max_weight,neff,updated_template
0,575.3982627289126,433.93160975197,0.003815901233097057,391.326917034966,0
1,577.9173153504053,433.58644021555426,0.0036425548693243778,392.3906035534813,0
2,579.7353812640382,433.20957050130886,0.003963773900324453,392.3823496134618,0
3,579.0612785119081,432.3241465164077,0.004022109826598787,392.9397385153802,0
4,579.7478187013818,431.97658492439353,0.00351520574081985,394.05292875473936,0
5,581.250006171352,433.35229574945754,0.003484830837102977,394.64657979058586,0
6,581.5271627602012,432.92872875669707,0.003730497229934775,393.37734314932464,0
7,581.6551730190984,431.58044400666563,0.0038086893038814444,394.36659258787256,0
8,580.8932674986604,432.5669544676125,0.003658871421022617,393.61950872831846,0
9,581.4881709095396,432.8254728095577,0.003481413073749161,393.7766159133488,0
10,583.2965072606219,432.7377267505124,0.0032975165736555067,392.72819724683035,0
11,583.4917085945369,432.5158359458962,0.003382973306975764,391.5913571325607,0
12,585.6887678337143,432.89852184631786,0.00307384921266944,389.0786887387845,0
13,586.8872005655921,433.375864552144,0.0032067819777904715,389.3605313893605,0
14,588.9099825844454,434.7657382794499,0.003052639164529729,387.55465336465187,0
15,588.0301074984945,435.71574031887263,0.0030842214778789368,387.2913650732701,0
16,588.4201779540124,436.91699334757436,0.003047240712609785,387.85105051318055,0
17,588.5993919094781,436.03807881048317,0.0029436157429140546,387.7671791349844,0
18,588.2698730484474,435.55879905822206,0.0029508004383255845,386.70470812642964,0
19,588.3687689200385,436.836045409564,0.0028975114383442196,388.6798403269919,0
20,589.1136916762455,435.5137793107085,0.002877780699747005,388.2482676155474,0
21,588.3619014050931,435.9392478716651,0.0029070895359763578,386.6087688745173,0
22,589.7876286286744,435.8689315022772,0.0029542409019117535,381.55914983101195,0
23,589.21282921952,436.3011973241353,0.0029320883490688275,382.80130818796175,0
24,590.2128049554327,436.02858308331975,0.002912410669802876,382.5526504422744,0
25,589.2508216106851,434.534698647753,0.0029435024281302203,380.15110943135795,0
26,589.9667103594661,434.0892435048253,0.002938698946648318,379.65768180460196,0
27,591.6921711301695,436.7216540454377,0.0029805300492889925,376.4834442629372,0
28,592.4448938372248,440.46263013967337,0.003004789246287887,375.06523892037825,0
29,592.219154071144,441.790298234019,0.00299829216687302,377.33170072624137,0
30,592.8044914341151,440.560397292268,0.003037469417882575,376.9556291843469,0
31,591.314950556633,440.2376679140302,0.0030072875107067503,378.1125785440022,0
