frame,x_mean,y_mean,max_weight,neff,updated_template
0,574.474208826269,434.94804426441107,0.0038502080170244608,389.41399277740953,0
1,574.1400888690521,433.59384975126477,0.004064043741829287,389.99185098187706,0
2,574.5133063231142,433.49328948389905,0.004044634031456005,390.9627011814108,0
3,575.0279342298757,432.9873758430375,0.003962909050154184,392.3803537978265,0
4,574.8736371375854,432.46293608985894,0.0038966880086334244,392.620637769819,0
5,575.3457017366503,432.4809268702098,0.003600458748400066,393.51244170953464,0
6,576.0919903710217,432.3283889119276,0.00390014896867826,392.596057207415,0
7,576.1777778276175,432.08109179208105,0.0037367396772283,393.45371416420915,0
8,575.7422307008867,431.8381130321661,0.0036901952962601647,393.77376509666124,0
9,576.6246361423881,430.31004448759643,0.003389526904311892,394.27919875751996,0
10,575.9288045342136,429.5361204078504,0.003686107777840558,393.6981639840806,0
11,576.3233409523764,428.74345984889794,0.003165165979343717,393.8141867857172,0
12,576.1459237044903,428.81245740180105,0.0034177700785283246,392.58594249974243,0
13,576.5813920586827,429.2087574635217,0.0030918494371586017,392.5439343018101,0
14,575.308310084476,429.3763207581725,0.0030461464158118463,392.6105382464425,0
15,575.1592995273478,430.7336707809744,0.002952148743667614,393.7781127259077,0
16,575.5937576546839,432.51093001917036,0.002930773499672638,394.5977835772787,0
17,576.002352448682,433.9401564111091,0.0029139142134134246,394.9983656839395,0
18,575.7124411776343,434.10010169515215,0.0028706262453797966,394.8041603987724,0
19,574.8573179537576,434.6265189130679,0.0028192003148497643,394.7311669983821,0
20,575.0744130841299,435.1011977417062,0.002860025640195019,394.06354833680604,0
21,575.2823793177954,434.27025423524503,0.0028480609599646914,394.75921144154574,0
22,574.9202381637613,435.82626883702903,0.002838984852710642,394.950621478298,0
23,575.1628188080025,435.2783627160262,0.002814825712873789,394.8843441580418,0
24,575.378059390214,434.2626246536193,0.0027873030125063424,394.65342264774944,0
25,574.600291679476,433.5685286418114,0.0027898711783593674,394.5622282922737,0
26,575.1252081026514,433.77506144193694,0.002802452510316065,393.11342513913735,0
27,576.466715588137,434.41818330787214,0.0028776406816781856,391.9861274756246,0
28,578.0767866932251,433.2773196086747,0.002908218234603106,389.4498356079694,0
29,578.3395316528599,432.5459508787284,0.0029883620228320245,387.2091654111856,0
30,577.8316247484071,432.84126643372616,0.0030689062131694336,384.86789743066015,0
31,576.246986778644,434.9656252637822,0.0031101688966690814,387.104658290288,0
32,574.5906331853474,436.42175400172783,0.0030085838317760486,389.5469254368683,0
33,574.3754964602701,436.3168916951522,0.0030216389661155835,390.56748556464936,0
34,573.5265363235821,436.407624732167,0.0029357116809400207,391.1320642160414,0
35,573.0117411711926,436.49789984759286,0.0029606425690348304,389.50992803640537,0
