frame,x_mean,y_mean,max_weight,neff,updated_template
0,577.0693635089453,438.7481004662446,0.0038981612508722256,390.26892742239585,0
1,575.8079305329411,437.93300772704083,0.003968205762030222,389.9226260685442,0
2,581.8849525365091,438.95569409162886,0.003983566503963209,389.46358484596374,0
3,585.1979180386053,438.94702594678586,0.0038433220718629645,391.0103821724268,0
4,588.652723113619,437.93939258968294,0.0038529206691575502,390.5833893457153,0
5,592.3621132679033,438.2732927313843,0.0038168519417469183,391.46985627595603,0
6,592.6579746235716,436.0823249342919,0.0038198999062633693,392.8125036560576,0
7,595.7516821009484,433.6142348584051,0.003669726218583999,393.4231844021547,0
8,597.0144953219395,438.28555282893603,0.0037219710027981863,393.83136966097516,0
9,597.3398289397645,437.2045084131167,0.003637192199442325,393.1821174609922,0
10,596.8656304758197,437.11204772703877,0.00359160899065572,394.25911674650524,0
11,599.6766430113812,439.2935715602878,0.003412402342221934,393.8396407921591,0
12,600.1215523391725,436.22364754203284,0.003322456389758573,394.7516297506038,0
13,597.8641348198009,428.5364203428648,0.0032774216654666575,396.09365597953416,0
14,601.8740540325343,427.8107588609605,0.002986521988540214,397.4842205128979,0
15,600.0413065602446,426.1237608385237,0.002677472271766528,397.81422859512094,0
16,598.6689390117623,427.93737094313167,0.002719616022980341,398.2869829528744,0
17,601.786981442343,430.6609918213808,0.0027282297970715637,398.4073551979974,0
18,605.135814988867,431.11436955515967,0.002701703040139461,398.4366655531729,0
19,609.3807328760599,434.33614943438954,0.002765528183348386,398.6168058677542,0
20,609.6794567239058,431.162076653198,0.002741920943928372,398.8949818321412,0
21,610.2007382815917,433.1389560643339,0.0027667051573820613,398.49193907999035,0
22,609.5402386203596,431.9174019137798,0.0027600153527391593,398.2404577072707,0
23,610.7309913253787,437.9059198197009,0.0028488618487251894,398.5374997553612,0
24,613.7201157388042,435.20698478757714,0.0027175334453528733,398.3994262043077,0
25,615.0754447517666,440.05265807238516,0.002752816605118152,398.5031069282167,0
26,616.9435726375509,445.0699007256921,0.0027220466159300558,398.80004364741154,0
27,620.9324580420337,445.0258569572411,0.0026438352469862424,398.7288061026304,0
28,622.8112399691429,445.05815963972947,0.0026882481447964442,398.6281262713454,0
29,629.5963546995946,450.5832043482659,0.002666980521483216,398.0802638203331,0
30,632.5901507878344,450.3890986855046,0.0027493505547721165,397.628397321453,0
31,632.7662008895139,451.6111708275844,0.0029140292807576513,396.544840872389,0
32,636.4295872618175,445.80887905700763,0.003191409094678201,396.76009187392873,0
33,637.1554865910574,446.8085442383709,0.003375760008984828,396.9469157923181,0
34,637.2293410913421,450.8729223803687,0.003593633555659521,396.8266376351273,0
35,635.4954160304383,445.95862875097237,0.003524199734432614,396.37721759397454,0
36,640.1322353249818,447.10005731288385,0.003471611986326653,395.37248060800067,0
37,641.5906426454546,446.1436330935203,0.0035582449577743432,395.9861622742241,0
38,640.7388126026157,444.4555583065847,0.0033290780686909913,395.6653750634055,0
39,640.595799660704,444.7049731624269,0.0033847416405453066,394.9808324845864,0
40,649.3708168582152,444.9585108728228,0.0032771951669678034,395.8858246684267,0
41,652.4962772668398,448.9436921993522,0.0032952118275670042,394.8800290950787,0
42,653.0320211532463,453.5670892951907,0.003244401318949993,395.1231548085149,0
43,653.0850614332078,448.08426580400817,0.003115341175337473,395.391470276586,0
